strata,date,division,index
rural,2010-02-01 00:00:00,12,99.9
rural,2010-03-01 00:00:00,12,100.0
rural,2010-04-01 00:00:00,12,100.0
rural,2010-05-01 00:00:00,12,100.0
rural,2010-06-01 00:00:00,12,100.0
rural,2010-07-01 00:00:00,12,100.0
rural,2010-08-01 00:00:00,12,100.0
rural,2010-09-01 00:00:00,12,100.0
rural,2010-10-01 00:00:00,12,100.0
rural,2010-11-01 00:00:00,12,100.0
rural,2010-12-01 00:00:00,12,100.0
rural,2011-01-01 00:00:00,12,100.2
rural,2011-02-01 00:00:00,12,100.2
rural,2011-03-01 00:00:00,12,100.2
rural,2011-04-01 00:00:00,12,100.2
rural,2011-05-01 00:00:00,12,100.2
rural,2011-06-01 00:00:00,12,100.3
rural,2011-07-01 00:00:00,12,100.3
rural,2011-08-01 00:00:00,12,100.3
rural,2011-09-01 00:00:00,12,100.3
rural,2011-10-01 00:00:00,12,100.3
rural,2011-11-01 00:00:00,12,100.0
rural,2011-12-01 00:00:00,12,100.0
rural,2012-01-01 00:00:00,12,100.0
rural,2012-02-01 00:00:00,12,100.9
rural,2012-03-01 00:00:00,12,101.3
rural,2012-04-01 00:00:00,12,101.3
rural,2012-05-01 00:00:00,12,101.2
rural,2012-06-01 00:00:00,12,101.2
rural,2012-07-01 00:00:00,12,101.2
rural,2012-08-01 00:00:00,12,101.8
rural,2012-09-01 00:00:00,12,101.9
rural,2012-10-01 00:00:00,12,102.7
rural,2012-11-01 00:00:00,12,102.8
rural,2012-12-01 00:00:00,12,102.8
rural,2013-01-01 00:00:00,12,103.7
rural,2013-02-01 00:00:00,12,103.3
rural,2013-03-01 00:00:00,12,103.3
rural,2013-04-01 00:00:00,12,103.4
rural,2013-05-01 00:00:00,12,103.2
rural,2013-06-01 00:00:00,12,103.3
rural,2013-07-01 00:00:00,12,104.4
rural,2013-08-01 00:00:00,12,104.4
rural,2013-09-01 00:00:00,12,104.4
rural,2013-10-01 00:00:00,12,104.6
rural,2013-11-01 00:00:00,12,104.7
rural,2013-12-01 00:00:00,12,104.6
rural,2014-01-01 00:00:00,12,104.7
rural,2014-02-01 00:00:00,12,104.8
rural,2014-03-01 00:00:00,12,106.1
rural,2014-04-01 00:00:00,12,106.1
rural,2014-05-01 00:00:00,12,106.1
rural,2014-06-01 00:00:00,12,106.1
rural,2014-07-01 00:00:00,12,106.2
rural,2014-08-01 00:00:00,12,106.3
rural,2014-09-01 00:00:00,12,106.3
rural,2014-10-01 00:00:00,12,106.3
rural,2014-11-01 00:00:00,12,106.4
rural,2014-12-01 00:00:00,12,106.6
rural,2015-01-01 00:00:00,12,106.5
rural,2015-02-01 00:00:00,12,106.9
rural,2015-03-01 00:00:00,12,107.3
rural,2015-04-01 00:00:00,12,111.3
rural,2015-05-01 00:00:00,12,112.4
rural,2015-06-01 00:00:00,12,112.6
rural,2015-07-01 00:00:00,12,112.4
rural,2015-08-01 00:00:00,12,112.5
rural,2015-09-01 00:00:00,12,112.5
rural,2015-10-01 00:00:00,12,112.6
rural,2015-11-01 00:00:00,12,112.6
rural,2015-12-01 00:00:00,12,112.5
rural,2016-01-01 00:00:00,12,112.8
rural,2016-02-01 00:00:00,12,112.7
rural,2016-03-01 00:00:00,12,112.7
rural,2016-04-01 00:00:00,12,113.9
rural,2016-05-01 00:00:00,12,113.9
rural,2016-06-01 00:00:00,12,114.0
rural,2016-07-01 00:00:00,12,114.0
rural,2016-08-01 00:00:00,12,114.2
rural,2016-09-01 00:00:00,12,114.0
rural,2016-10-01 00:00:00,12,114.0
rural,2016-11-01 00:00:00,12,114.1
rural,2016-12-01 00:00:00,12,114.2
rural,2017-01-01 00:00:00,12,114.2
rural,2017-02-01 00:00:00,12,114.2
rural,2017-03-01 00:00:00,12,114.2
rural,2017-04-01 00:00:00,12,114.2
rural,2017-05-01 00:00:00,12,114.2
rural,2017-06-01 00:00:00,12,114.2
rural,2017-07-01 00:00:00,12,114.2
rural,2017-08-01 00:00:00,12,114.2
rural,2017-09-01 00:00:00,12,114.2
rural,2017-10-01 00:00:00,12,114.2
rural,2017-11-01 00:00:00,12,114.2
rural,2017-12-01 00:00:00,12,114.2
rural,2018-01-01 00:00:00,12,114.2
rural,2018-02-01 00:00:00,12,114.2
rural,2018-03-01 00:00:00,12,114.2
rural,2018-04-01 00:00:00,12,114.2
rural,2018-05-01 00:00:00,12,114.2
rural,2018-06-01 00:00:00,12,111.7
rural,2018-07-01 00:00:00,12,111.7
rural,2018-08-01 00:00:00,12,111.7
rural,2018-09-01 00:00:00,12,111.9
rural,2018-10-01 00:00:00,12,112.6
rural,2018-11-01 00:00:00,12,112.6
rural,2018-12-01 00:00:00,12,112.6
rural,2019-01-01 00:00:00,12,112.6
rural,2019-02-01 00:00:00,12,112.6
rural,2019-03-01 00:00:00,12,112.6
rural,2019-04-01 00:00:00,12,112.6
rural,2019-05-01 00:00:00,12,112.6
rural,2019-06-01 00:00:00,12,112.6
rural,2019-07-01 00:00:00,12,112.6
rural,2019-08-01 00:00:00,12,112.6
rural,2019-09-01 00:00:00,12,112.6
rural,2019-10-01 00:00:00,12,112.6
rural,2019-11-01 00:00:00,12,112.6
rural,2019-12-01 00:00:00,12,112.6
rural,2020-01-01 00:00:00,12,112.6
rural,2020-02-01 00:00:00,12,112.6
rural,2020-03-01 00:00:00,12,112.7
rural,2020-04-01 00:00:00,12,112.7
rural,2020-05-01 00:00:00,12,112.7
rural,2020-06-01 00:00:00,12,112.7
rural,2020-07-01 00:00:00,12,112.7
rural,2020-08-01 00:00:00,12,112.7
rural,2020-09-01 00:00:00,12,112.7
rural,2020-10-01 00:00:00,12,112.7
rural,2020-11-01 00:00:00,12,112.7
rural,2020-12-01 00:00:00,12,112.7
rural,2021-01-01 00:00:00,12,112.7
rural,2021-02-01 00:00:00,12,112.7
rural,2021-03-01 00:00:00,12,112.7
rural,2021-04-01 00:00:00,12,112.7
rural,2021-05-01 00:00:00,12,112.7
rural,2021-06-01 00:00:00,12,112.7
rural,2021-07-01 00:00:00,12,112.7
rural,2021-08-01 00:00:00,12,112.7
rural,2021-09-01 00:00:00,12,112.7
rural,2021-10-01 00:00:00,12,112.7
rural,2021-11-01 00:00:00,12,112.7
rural,2021-12-01 00:00:00,12,112.7
rural,2022-01-01 00:00:00,12,112.7
rural,2022-02-01 00:00:00,12,112.7
rural,2022-03-01 00:00:00,12,112.7
rural,2022-04-01 00:00:00,12,112.7
rural,2022-05-01 00:00:00,12,112.7
rural,2022-06-01 00:00:00,12,112.7
rural,2022-07-01 00:00:00,12,112.7
rural,2022-08-01 00:00:00,12,112.7
rural,2022-09-01 00:00:00,12,112.7
rural,2022-10-01 00:00:00,12,112.7
rural,2022-11-01 00:00:00,12,112.7
rural,2022-12-01 00:00:00,12,112.7
rural,2023-01-01 00:00:00,12,112.7
rural,2023-02-01 00:00:00,12,112.7
rural,2023-03-01 00:00:00,12,112.7
rural,2023-04-01 00:00:00,12,112.7
rural,2023-05-01 00:00:00,12,112.7
rural,2023-06-01 00:00:00,12,112.7
rural,2023-07-01 00:00:00,12,112.7
rural,2023-08-01 00:00:00,12,112.7
rural,2023-09-01 00:00:00,12,112.7
rural,2023-10-01 00:00:00,12,112.7
rural,2023-11-01 00:00:00,12,112.7
rural,2023-12-01 00:00:00,12,112.7
rural,2024-01-01 00:00:00,12,112.7
rural,2024-02-01 00:00:00,12,112.7
rural,2024-03-01 00:00:00,12,112.7
rural,2024-04-01 00:00:00,12,112.8
rural,2024-05-01 00:00:00,12,113.0
rural,2024-06-01 00:00:00,12,113.0
rural,2024-07-01 00:00:00,12,113.0
rural,2024-08-01 00:00:00,12,113.0
rural,2024-09-01 00:00:00,12,113.0
urban,2010-01-01 00:00:00,13,99.9
urban,2010-02-01 00:00:00,13,99.6
urban,2010-03-01 00:00:00,13,99.6
urban,2010-04-01 00:00:00,13,99.5
urban,2010-05-01 00:00:00,13,99.7
urban,2010-06-01 00:00:00,13,99.9
urban,2010-07-01 00:00:00,13,99.9
urban,2010-08-01 00:00:00,13,99.7
urban,2010-09-01 00:00:00,13,100.2
urban,2010-10-01 00:00:00,13,100.5
urban,2010-11-01 00:00:00,13,100.7
urban,2010-12-01 00:00:00,13,100.8
urban,2011-01-01 00:00:00,13,101.2
urban,2011-02-01 00:00:00,13,101.1
urban,2011-03-01 00:00:00,13,101.2
urban,2011-04-01 00:00:00,13,101.3
urban,2011-05-01 00:00:00,13,101.7
urban,2011-06-01 00:00:00,13,101.9
urban,2011-07-01 00:00:00,13,102.4
urban,2011-08-01 00:00:00,13,103.2
urban,2011-09-01 00:00:00,13,103.9
urban,2011-10-01 00:00:00,13,103.5
urban,2011-11-01 00:00:00,13,104.0
urban,2011-12-01 00:00:00,13,103.9
urban,2012-01-01 00:00:00,13,103.8
urban,2012-02-01 00:00:00,13,104.2
urban,2012-03-01 00:00:00,13,104.1
urban,2012-04-01 00:00:00,13,103.9
urban,2012-05-01 00:00:00,13,103.9
urban,2012-06-01 00:00:00,13,104.0
urban,2012-07-01 00:00:00,13,104.5
urban,2012-08-01 00:00:00,13,104.3
urban,2012-09-01 00:00:00,13,104.8
urban,2012-10-01 00:00:00,13,105.0
urban,2012-11-01 00:00:00,13,105.0
urban,2012-12-01 00:00:00,13,104.8
urban,2013-01-01 00:00:00,13,105.6
urban,2013-02-01 00:00:00,13,105.4
urban,2013-03-01 00:00:00,13,105.3
urban,2013-04-01 00:00:00,13,104.9
urban,2013-05-01 00:00:00,13,104.4
urban,2013-06-01 00:00:00,13,104.1
urban,2013-07-01 00:00:00,13,103.9
urban,2013-08-01 00:00:00,13,104.7
urban,2013-09-01 00:00:00,13,104.9
urban,2013-10-01 00:00:00,13,104.5
urban,2013-11-01 00:00:00,13,104.6
urban,2013-12-01 00:00:00,13,104.2
urban,2014-01-01 00:00:00,13,104.3
urban,2014-02-01 00:00:00,13,105.0
urban,2014-03-01 00:00:00,13,105.4
urban,2014-04-01 00:00:00,13,105.4
urban,2014-05-01 00:00:00,13,105.3
urban,2014-06-01 00:00:00,13,105.4
urban,2014-07-01 00:00:00,13,105.4
urban,2014-08-01 00:00:00,13,105.7
urban,2014-09-01 00:00:00,13,105.7
urban,2014-10-01 00:00:00,13,105.3
urban,2014-11-01 00:00:00,13,105.5
urban,2014-12-01 00:00:00,13,105.8
urban,1900-01-03 14:24:00,13,106.2
urban,1900-01-03 12:00:00,13,106.7
urban,1900-01-03 02:24:00,13,107.0
urban,1900-01-02 19:12:00,13,109.7
urban,1900-01-02 12:00:00,13,110.0
urban,1900-01-02 12:00:00,13,110.2
urban,1900-01-02 09:36:00,13,110.4
urban,1900-01-02 00:00:00,13,110.4
urban,1900-01-01 21:36:00,13,111.5
urban,,13,111.4
urban,1900-01-01 19:12:00,13,111.7
urban,1900-01-01 19:12:00,13,111.5
urban,1900-01-01 21:36:00,13,112.0
urban,1900-01-01 21:36:00,13,112.4
urban,1900-01-01 21:36:00,13,112.5
urban,1900-01-01 21:36:00,13,112.6
urban,1900-01-01 21:36:00,13,112.8
urban,,13,112.8
urban,,13,113.1
urban,,13,113.2
urban,2016-09-01 00:00:00,13,113.3
urban,2016-10-01 00:00:00,13,113.1
urban,2016-11-01 00:00:00,13,113.8
urban,2016-12-01 00:00:00,13,113.6
urban,2017-01-01 00:00:00,13,113.6
urban,2017-02-01 00:00:00,13,114.0
urban,2017-03-01 00:00:00,13,114.0
urban,2017-04-01 00:00:00,13,114.2
urban,2017-05-01 00:00:00,13,114.3
urban,2017-06-01 00:00:00,13,114.1
urban,2017-07-01 00:00:00,13,114.5
urban,2017-08-01 00:00:00,13,114.2
urban,2017-09-01 00:00:00,13,114.5
urban,2017-10-01 00:00:00,13,114.6
urban,2017-11-01 00:00:00,13,114.5
urban,2017-12-01 00:00:00,13,114.3
urban,2018-01-01 00:00:00,13,114.6
urban,2018-02-01 00:00:00,13,114.3
urban,2018-03-01 00:00:00,13,114.5
urban,2018-04-01 00:00:00,13,114.7
urban,2018-05-01 00:00:00,13,114.8
urban,2018-06-01 00:00:00,13,110.9
urban,2018-07-01 00:00:00,13,110.9
urban,2018-08-01 00:00:00,13,110.7
urban,2018-09-01 00:00:00,13,110.9
urban,2018-10-01 00:00:00,13,111.2
urban,2018-11-01 00:00:00,13,111.4
urban,2018-12-01 00:00:00,13,111.4
urban,2019-01-01 00:00:00,13,111.8
urban,2019-02-01 00:00:00,13,111.7
urban,2019-03-01 00:00:00,13,112.0
urban,2019-04-01 00:00:00,13,112.1
urban,2019-05-01 00:00:00,13,112.2
urban,2019-06-01 00:00:00,13,112.5
urban,2019-07-01 00:00:00,13,112.9
urban,2019-08-01 00:00:00,13,113.6
urban,2019-09-01 00:00:00,13,113.9
urban,2019-10-01 00:00:00,13,113.7
urban,2019-11-01 00:00:00,13,114.2
urban,2019-12-01 00:00:00,13,114.1
urban,2020-01-01 00:00:00,13,114.6
urban,2020-02-01 00:00:00,13,114.6
urban,2020-03-01 00:00:00,13,115.0
urban,2020-04-01 00:00:00,13,114.9
urban,2020-05-01 00:00:00,13,115.4
urban,2020-06-01 00:00:00,13,116.0
urban,2020-07-01 00:00:00,13,116.3
urban,2020-08-01 00:00:00,13,117.1
urban,2020-09-01 00:00:00,13,117.0
urban,2020-10-01 00:00:00,13,116.9
urban,2020-11-01 00:00:00,13,116.9
urban,2020-12-01 00:00:00,13,116.7
urban,2021-01-01 00:00:00,13,116.7
urban,2021-02-01 00:00:00,13,116.3
urban,2021-03-01 00:00:00,13,116.2
urban,2021-04-01 00:00:00,13,116.2
urban,2021-05-01 00:00:00,13,116.2
urban,2021-06-01 00:00:00,13,116.3
urban,2021-07-01 00:00:00,13,116.3
urban,2021-08-01 00:00:00,13,116.3
urban,2021-09-01 00:00:00,13,116.4
urban,2021-10-01 00:00:00,13,116.8
urban,2021-11-01 00:00:00,13,117.0
urban,2021-12-01 00:00:00,13,117.2
urban,2022-01-01 00:00:00,13,117.4
urban,2022-02-01 00:00:00,13,117.7
urban,2022-03-01 00:00:00,13,118.3
urban,2022-04-01 00:00:00,13,118.4
urban,2022-05-01 00:00:00,13,118.4
urban,2022-06-01 00:00:00,13,119.0
urban,2022-07-01 00:00:00,13,118.9
urban,2022-08-01 00:00:00,13,119.2
urban,2022-09-01 00:00:00,13,119.3
urban,2022-10-01 00:00:00,13,119.8
urban,2022-11-01 00:00:00,13,120.1
urban,2022-12-01 00:00:00,13,120.0
urban,2023-01-01 00:00:00,13,120.3
urban,2023-02-01 00:00:00,13,120.8
urban,2023-03-01 00:00:00,13,121.1
urban,2023-04-01 00:00:00,13,121.5
urban,2023-05-01 00:00:00,13,122.0
urban,2023-06-01 00:00:00,13,122.3
urban,2023-07-01 00:00:00,13,122.1
urban,2023-08-01 00:00:00,13,122.2
urban,2023-09-01 00:00:00,13,122.3
urban,2023-10-01 00:00:00,13,122.4
urban,2023-11-01 00:00:00,13,122.9
urban,2023-12-01 00:00:00,13,123.2
urban,2024-01-01 00:00:00,13,123.3
urban,2024-02-01 00:00:00,13,123.7
urban,2024-03-01 00:00:00,13,124.2
urban,2024-04-01 00:00:00,13,125.3
urban,2024-05-01 00:00:00,13,125.7
urban,2024-06-01 00:00:00,13,125.6
urban,2024-07-01 00:00:00,13,126.0
urban,2024-08-01 00:00:00,13,126.1
urban,2024-09-01 00:00:00,13,126.3
rural,2010-01-01 00:00:00,13,99.6
rural,2010-02-01 00:00:00,13,99.6
rural,2010-03-01 00:00:00,13,99.7
rural,2010-04-01 00:00:00,13,99.6
rural,2010-05-01 00:00:00,13,99.8
rural,2010-06-01 00:00:00,13,100.0
rural,2010-07-01 00:00:00,13,100.0
rural,2010-08-01 00:00:00,13,99.9
rural,2010-09-01 00:00:00,13,100.1
rural,2010-10-01 00:00:00,13,100.3
rural,2010-11-01 00:00:00,13,100.6
rural,2010-12-01 00:00:00,13,100.8
rural,2011-01-01 00:00:00,13,100.9
rural,2011-02-01 00:00:00,13,100.8
rural,2011-03-01 00:00:00,13,101.0
rural,2011-04-01 00:00:00,13,101.2
rural,2011-05-01 00:00:00,13,101.6
rural,2011-06-01 00:00:00,13,101.7
rural,2011-07-01 00:00:00,13,102.3
rural,2011-08-01 00:00:00,13,103.3
rural,2011-09-01 00:00:00,13,103.9
rural,2011-10-01 00:00:00,13,103.6
rural,2011-11-01 00:00:00,13,103.9
rural,2011-12-01 00:00:00,13,103.9
rural,2012-01-01 00:00:00,13,103.6
rural,2012-02-01 00:00:00,13,104.2
rural,2012-03-01 00:00:00,13,104.2
rural,2012-04-01 00:00:00,13,103.9
rural,2012-05-01 00:00:00,13,103.9
rural,2012-06-01 00:00:00,13,104.1
rural,2012-07-01 00:00:00,13,104.5
rural,2012-08-01 00:00:00,13,104.7
rural,2012-09-01 00:00:00,13,105.0
rural,2012-10-01 00:00:00,13,105.4
rural,2012-11-01 00:00:00,13,105.3
rural,2012-12-01 00:00:00,13,105.3
rural,2013-01-01 00:00:00,13,105.7
rural,2013-02-01 00:00:00,13,105.4
rural,2013-03-01 00:00:00,13,105.3
rural,2013-04-01 00:00:00,13,105.0
rural,2013-05-01 00:00:00,13,104.3
rural,2013-06-01 00:00:00,13,104.3
rural,2013-07-01 00:00:00,13,104.2
rural,2013-08-01 00:00:00,13,104.7
rural,2013-09-01 00:00:00,13,105.0
rural,2013-10-01 00:00:00,13,105.0
rural,2013-11-01 00:00:00,13,104.7
rural,2013-12-01 00:00:00,13,104.4
rural,2014-01-01 00:00:00,13,104.4
rural,2014-02-01 00:00:00,13,104.9
rural,2014-03-01 00:00:00,13,105.5
rural,2014-04-01 00:00:00,13,105.4
rural,2014-05-01 00:00:00,13,105.6
rural,2014-06-01 00:00:00,13,105.4
rural,2014-07-01 00:00:00,13,105.4
rural,2014-08-01 00:00:00,13,105.5
rural,2014-09-01 00:00:00,13,105.3
rural,2014-10-01 00:00:00,13,105.3
rural,2014-11-01 00:00:00,13,105.3
rural,2014-12-01 00:00:00,13,105.8
rural,2015-01-01 00:00:00,13,106.1
rural,2015-02-01 00:00:00,13,106.7
rural,2015-03-01 00:00:00,13,106.9
rural,2015-04-01 00:00:00,13,109.6
rural,2015-05-01 00:00:00,13,110.0
rural,2015-06-01 00:00:00,13,110.3
rural,2015-07-01 00:00:00,13,110.4
rural,2015-08-01 00:00:00,13,110.6
rural,2015-09-01 00:00:00,13,111.4
rural,2015-10-01 00:00:00,13,111.7
rural,2015-11-01 00:00:00,13,111.8
rural,2015-12-01 00:00:00,13,111.5
rural,2016-01-01 00:00:00,13,111.8
rural,2016-02-01 00:00:00,13,111.9
rural,2016-03-01 00:00:00,13,112.0
rural,2016-04-01 00:00:00,13,112.2
rural,2016-05-01 00:00:00,13,112.4
rural,2016-06-01 00:00:00,13,112.5
rural,2016-07-01 00:00:00,13,112.9
rural,2016-08-01 00:00:00,13,112.9
rural,2016-09-01 00:00:00,13,112.9
rural,2016-10-01 00:00:00,13,113.0
rural,2016-11-01 00:00:00,13,113.0
rural,2016-12-01 00:00:00,13,113.2
rural,2017-01-01 00:00:00,13,113.4
rural,2017-02-01 00:00:00,13,113.7
rural,2017-03-01 00:00:00,13,113.7
rural,2017-04-01 00:00:00,13,113.8
rural,2017-05-01 00:00:00,13,113.7
rural,2017-06-01 00:00:00,13,113.8
rural,2017-07-01 00:00:00,13,113.9
rural,2017-08-01 00:00:00,13,114.0
rural,2017-09-01 00:00:00,13,114.1
rural,2017-10-01 00:00:00,13,114.0
rural,2017-11-01 00:00:00,13,114.1
rural,2017-12-01 00:00:00,13,113.8
rural,2018-01-01 00:00:00,13,114.0
rural,2018-02-01 00:00:00,13,113.7
rural,2018-03-01 00:00:00,13,113.9
rural,2018-04-01 00:00:00,13,113.9
rural,2018-05-01 00:00:00,13,113.9
rural,2018-06-01 00:00:00,13,111.3
rural,2018-07-01 00:00:00,13,111.3
rural,2018-08-01 00:00:00,13,111.1
rural,2018-09-01 00:00:00,13,111.2
rural,2018-10-01 00:00:00,13,111.3
rural,2018-11-01 00:00:00,13,111.6
rural,2018-12-01 00:00:00,13,111.7
rural,2019-01-01 00:00:00,13,112.2
rural,2019-02-01 00:00:00,13,112.4
rural,2019-03-01 00:00:00,13,112.6
rural,2019-04-01 00:00:00,13,112.7
rural,2019-05-01 00:00:00,13,112.8
rural,2019-06-01 00:00:00,13,113.0
rural,2019-07-01 00:00:00,13,113.2
rural,2019-08-01 00:00:00,13,113.7
rural,2019-09-01 00:00:00,13,113.9
rural,2019-10-01 00:00:00,13,113.9
rural,2019-11-01 00:00:00,13,114.4
rural,2019-12-01 00:00:00,13,114.4
rural,2020-01-01 00:00:00,13,114.6
rural,2020-02-01 00:00:00,13,114.7
rural,2020-03-01 00:00:00,13,115.1
rural,2020-04-01 00:00:00,13,114.8
rural,2020-05-01 00:00:00,13,115.1
rural,2020-06-01 00:00:00,13,115.6
rural,2020-07-01 00:00:00,13,116.0
rural,2020-08-01 00:00:00,13,116.8
rural,2020-09-01 00:00:00,13,116.8
rural,2020-10-01 00:00:00,13,116.7
rural,2020-11-01 00:00:00,13,116.6
rural,2020-12-01 00:00:00,13,116.4
rural,2021-01-01 00:00:00,13,116.6
rural,2021-02-01 00:00:00,13,116.4
rural,2021-03-01 00:00:00,13,116.2
rural,2021-04-01 00:00:00,13,116.2
rural,2021-05-01 00:00:00,13,116.4
rural,2021-06-01 00:00:00,13,116.5
rural,2021-07-01 00:00:00,13,116.5
rural,2021-08-01 00:00:00,13,116.5
rural,2021-09-01 00:00:00,13,116.5
rural,2021-10-01 00:00:00,13,116.7
rural,2021-11-01 00:00:00,13,116.9
rural,2021-12-01 00:00:00,13,117.1
rural,2022-01-01 00:00:00,13,117.1
rural,2022-02-01 00:00:00,13,117.4
rural,2022-03-01 00:00:00,13,118.0
rural,2022-04-01 00:00:00,13,118.1
rural,2022-05-01 00:00:00,13,118.2
rural,2022-06-01 00:00:00,13,118.3
rural,2022-07-01 00:00:00,13,118.2
rural,2022-08-01 00:00:00,13,118.4
rural,2022-09-01 00:00:00,13,118.4
rural,2022-10-01 00:00:00,13,118.5
rural,2022-11-01 00:00:00,13,118.9
rural,2022-12-01 00:00:00,13,118.8
rural,2023-01-01 00:00:00,13,119.1
rural,2023-02-01 00:00:00,13,119.2
rural,2023-03-01 00:00:00,13,119.6
rural,2023-04-01 00:00:00,13,120.2
rural,2023-05-01 00:00:00,13,120.7
rural,2023-06-01 00:00:00,13,120.9
rural,2023-07-01 00:00:00,13,121.1
rural,2023-08-01 00:00:00,13,121.3
rural,2023-09-01 00:00:00,13,121.5
rural,2023-10-01 00:00:00,13,121.4
rural,2023-11-01 00:00:00,13,121.9
rural,2023-12-01 00:00:00,13,122.2
rural,2024-01-01 00:00:00,13,122.3
rural,2024-02-01 00:00:00,13,122.6
rural,2024-03-01 00:00:00,13,123.2
rural,2024-04-01 00:00:00,13,124.2
rural,2024-05-01 00:00:00,13,124.6
rural,2024-06-01 00:00:00,13,124.4
rural,2024-07-01 00:00:00,13,124.8
rural,2024-08-01 00:00:00,13,125.2
rural,2024-09-01 00:00:00,13,125.0
